fiscal_year,secretariat,agency,program,service_area,appropriated_amount,total_spent_ytd,remaining_balance,execution_rate,number_of_unique_recipients,top_10_recipients,category_breakdown,match_type,match_score
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Combined Courts,153773397.0,2763.04,153770633.96,1.796825753937139e-05,3,"[""STARK IV,THOMAS"", ""BLALOCK,KENNETH A"", ""JOHNSON,ANDREW L""]","{""CONTRACTUAL SERVICES"": 4}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Commitment Hearing-Attorney,153773397.0,615185.27,153158211.73,0.004000596214961682,115,"[""Mason and Mason PLLC"", ""LOUIS A BERNARD ATTORNEY AT LAW"", ""MARTIN & MARTIN LAW FIRM"", ""FERRIS B WAFLE JR"", ""LAW OFFICE OF MACKAY BOYER"", ""John a Mell"", ""MARK B FENYK"", ""ROBERT W LESNIAK"", ""NANCY KYLE WILKINSON PC"", ""VELLINES GLICK & WHITESELL PLC""]","{""CONTRACTUAL SERVICES"": 1611, ""SUPPLIES AND MATERIALS"": 30}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Commitment Hearing-Interpreter,153773397.0,5860.7,153767536.3,3.811257417952469e-05,7,"[""COURT INTERPRETING SERVICE LLC"", ""MONICA ENRIQUEZ"", ""MISCELLANEOUS ADJUSTMENT"", ""CLR Language Services LLC"", ""TATYANA VELAZQUEZ"", ""LISA M DURANZA"", ""MARIA CLEMENCIA RODRIGUEZ""]","{""CONTRACTUAL SERVICES"": 37}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Commitment Hearing-Physician,153773397.0,523064.8,153250332.2,0.0034015298497958005,73,"[""Director of Finance Cty of Fairfax VA"", ""ROANOKE FAMILY MEDICINE INC"", ""County of Loudoun"", ""JOELLE GRIFFIN RUSSELL"", ""Psychological Services of Chesapeake"", ""E Bura LLC"", ""Dr Earle H Williams"", ""H Lane Baggett Phd LLC"", ""The Milieu Therapeutic Services PLLC"", ""JOSEPH J CIANCIOLO""]","{""CONTRACTUAL SERVICES"": 1414, ""SUPPLIES AND MATERIALS"": 56}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Commitment Hearing-Sp Justice,153773397.0,646459.34,153126937.66,0.004203973851211728,81,"[""THE PERSONAL INJURY & CRIMINAL LAW FIRM"", ""RICHARD L BUYRN PC"", ""DAVID L HARMON PC"", ""WILLIAM F MILLER"", ""ROBERT R DAWSON"", ""GLENDON K GILL PLC"", ""DAVID I MCCASKEY"", ""LUKE D JENNINGS ATTORNEY AT LAW"", ""Ternon Galloway Lee"", ""TANNER PILCHER LAW PLLC""]","{""CONTRACTUAL SERVICES"": 1780, ""SUPPLIES AND MATERIALS"": 142}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Commitment Hearing-Witness,153773397.0,78410.29,153694986.71,0.0005099080304508067,8,"[""Director of Finance Cty of Fairfax VA"", ""County of Loudoun"", ""Allison Edward Friedman"", ""MICHAEL BOWERMASTE RPHD"", ""KATHERINE S JACOBI"", ""Borealis Counseling LLC"", ""KRISTA RHODENHIZER"", ""Psychological Services of Chesapeake""]","{""PERSONAL SERVICES"": 175, ""CONTRACTUAL SERVICES"": 13}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Commitment Prisonr- Sp Justice,153773397.0,2001.94,153771395.06,1.3018766828699246e-05,5,"[""MELANIE B SALYER"", ""GRAHAM LAW P.C."", ""CARRICO LAW PC"", ""GEORGE A H LYLE"", ""DENISE Y LUNSFORD LLC""]","{""CONTRACTUAL SERVICES"": 15}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Commitmnt Prisonr-Exam/Physcn,153773397.0,1013.6,153772383.4,6.591517257045443e-06,1,"[""Paige Kinnison""]","{""CONTRACTUAL SERVICES"": 8}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Consnt Med Treatmnt Sp Justice,153773397.0,58144.22,153715252.78,0.00037811624854720485,61,"[""THE PERSONAL INJURY & CRIMINAL LAW FIRM"", ""DAVID I MCCASKEY"", ""TANNER PILCHER LAW PLLC"", ""Ternon Galloway Lee"", ""ROBERT W HALEY ATTORNEY AT LAW"", ""GLENDON K GILL PLC"", ""JAMES MARVIN DUNGAN"", ""WILLIAM F MILLER"", ""DENISE Y LUNSFORD LLC"", ""Mary Catherine Vergona""]","{""CONTRACTUAL SERVICES"": 447, ""SUPPLIES AND MATERIALS"": 18}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,"Cost Removal,Storage-Aband Veh",153773397.0,46314.62,153727082.38,0.0003011874674265016,15,"[""Redman Fleet Services, Inc"", ""City of Norfolk"", ""Fat boys Wrecker Service Inc"", ""COYNER SPRINGS SERVICE CENTER INC"", ""RICHROY INC"", ""WOODS SERVICE CENTER INC"", ""Robert Youngs Auto & Truck Inc"", ""MID ATLANTIC WRECKER SERVICE INC"", ""CENTURY TOWING SERVICE INC"", ""MEEKS TOWING LLC""]","{""CONTRACTUAL SERVICES"": 63}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Court Appointed Attorney,153773397.0,7986617.99,145786779.01,0.05193757922900019,660,"[""GUNTER HENSLEY PC"", ""Wolf Law Center PLLC"", ""Randall, McClenney, Daniels & Dunn PC"", ""DANIEL MEDLEY & KIRBY PC"", ""LINWOOD T WELLS III ESQUIRE"", ""Collin Andrew Heffern"", ""COATES BATTLE & TYREE, PLLC"", ""Seth Allen Law LLC"", ""William Peter Robinson III"", ""CHRISTOPHER A BAIN""]","{""CONTRACTUAL SERVICES"": 16888, ""SUPPLIES AND MATERIALS"": 380}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Court Reporters-Felony Only,153773397.0,74184.92,153699212.08,0.0004824301306161559,35,"[""Alvis and Cheesebrew Court Reporters Inc"", ""Lanes Court Reporters"", ""Reporting Service Inc"", ""Lena Griffin"", ""Appalachian Court Reporting Services Inc"", ""SOUTHEASTERN VIRGINIA REPORTING"", ""Cynthia D Knapp"", ""Taneshia C Hernandez"", ""SHARON D FRANCISCO"", ""Sylvia H Clifton Sole MBR""]","{""CONTRACTUAL SERVICES"": 295}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Courts Automated Info Systems,153773397.0,1752416.52,152020980.48,0.011396096816408368,33,"[""DATA CONCEPTS LLC"", ""MISCELLANEOUS ADJUSTMENT"", ""SYNIGENT TECHNOLOGIES"", ""Footbridge Consulting LLC"", ""BROADBAND SERVICES INC"", ""Computer & Engineering Services Inc"", ""IMPALA TECHNICAL SERVICES INC"", ""Christopher Geen LLC"", ""William Gould"", ""DALY COMPUTERS INC""]","{""CONTRACTUAL SERVICES"": 199, ""EQUIPMENT"": 21, ""CONTINUOUS CHARGES"": 4, ""SUPPLIES AND MATERIALS"": 3}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Deaf Interpretr Proceed-FeeSet,153773397.0,8394.25,153765002.75,5.458844093819427e-05,11,"[""Hope Enterprises Spurgeon Interpreting"", ""VISCOM Interpreting Inc"", ""Ortega International Reporting LLC"", ""John A Folker"", ""Patricia Hauser"", ""Foxmill Interpreting Inc"", ""Christine Romp"", ""Elaine D Hernandez"", ""Bernadette Mayhall"", ""CREATIVE CONSULTATIONS INC""]","{""CONTRACTUAL SERVICES"": 25}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Detentn Cst-Physcn Psychothrpy,153773397.0,48227.01,153725169.99,0.0003136238838503386,78,"[""NANCY KYLE WILKINSON PC"", ""FERRIS B WAFLE JR"", ""JAMES H RITCHIE JR"", ""VELLINES GLICK & WHITESELL PLC"", ""SUSAN M JOHNSON PLLC"", ""ROBERT W LESNIAK"", ""MARTIN & MARTIN LAW FIRM"", ""JEFFREY S SMITH"", ""Colleen H Taylor PLLC"", ""JOHN B CHAPPELL""]","{""CONTRACTUAL SERVICES"": 403}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,District Courts,153773397.0,678527.53,153094869.47,0.004412515709723184,178,"[""TSRC Inc"", ""Guernsey, Inc"", ""B W WILSON PAPER CO INC"", ""EIS Office Solutions"", ""MISCELLANEOUS ADJUSTMENT"", ""VIRGINIA CORRECTIONAL ENTERPRISES"", ""ALL-STATE International, Inc."", ""Abc Check Printing Corp"", ""VA Department for the Blind and Vision I"", ""GARNER,CECELIA V""]","{""SUPPLIES AND MATERIALS"": 629, ""CONTRACTUAL SERVICES"": 409, ""EQUIPMENT"": 62, ""PERSONAL SERVICES"": 17, ""TRANSFER PAYMENTS"": 10, ""CONTINUOUS CHARGES"": 1}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,"Dr Fee-Sanity Commissn,Crim",153773397.0,610455.5,153162941.5,0.003969838163879543,38,"[""Forensic Psychology Associates PC"", ""Bay Forensic Psychology"", ""TriCoastal Psychological Services LLC"", ""PLAB B PSYCHOLOGICAL SERVICES"", ""Rebecca Loehrer"", ""Campbell Forensic and Psychological Serv"", ""Henrico County Public Schools"", ""Bluestone Forensic Evaluations LLC"", ""Eugene Foris Simopoulos"", ""DEANNA LITTLE PSYD LCP""]","{""CONTRACTUAL SERVICES"": 715}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,GAL Minor Victim,153773397.0,474.0,153772923.0,3.0824577543799726e-06,1,"[""CURCIO & CURCIO PC""]","{""CONTRACTUAL SERVICES"": 1}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Guard AdLitem-Habitl Off Adjud,153773397.0,2404.25,153770992.75,1.5635019105417825e-05,5,"[""KIMBLE REYNOLDS"", ""DAVID L HARMON PC"", ""LAW OFFICE OF CARY POWELL MOSELEY PLLC"", ""NORTON PELT PLC"", ""LAW OFFICE OF POLLY CHONG INC""]","{""CONTRACTUAL SERVICES"": 6}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Internal Audit and Tech Assist,153773397.0,123.25,153773273.75,8.015040468931047e-07,1,"[""EIS Office Solutions""]","{""EQUIPMENT"": 1}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Interprt Fee- Non-English:Crim,153773397.0,1088947.58,152684449.42,0.007081508253342417,202,"[""COURT INTERPRETING SERVICE LLC"", ""Maria Del Carmen L Weaver"", ""Jerry M Lunsford"", ""C&M Multilingual Service, Inc."", ""PATRICIA LEON"", ""Leslie Elizabeth Vasquez Pineda"", ""NOEL ACEVEDO"", ""AMA Interpreter LLC"", ""EMILY MICHELLE HOY"", ""ExactLingua LLC""]","{""CONTRACTUAL SERVICES"": 4555}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Interprt Fee-Deaf-Crim Cases,153773397.0,30156.33,153743240.67,0.0001961088887175979,16,"[""John A Folker"", ""Hope Enterprises Spurgeon Interpreting"", ""VISCOM Interpreting Inc"", ""Bernadette Mayhall"", ""Christine Romp"", ""Foxmill Interpreting Inc"", ""Bruce Sofinski"", ""Dorothy L Thomas"", ""Theresa M Heath"", ""Liberty Language Services LLC""]","{""CONTRACTUAL SERVICES"": 81}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Intrp Non-Engl Speak Persn-Civ,153773397.0,209760.54,153563636.46,0.0013640886141053385,146,"[""COURT INTERPRETING SERVICE LLC"", ""AMA Interpreter LLC"", ""Elizabeth Honour Dannefelser"", ""Marisabel Lai Zheng"", ""MARIA I CRESPO"", ""Lingua Group Inc"", ""Maria Del Carmen L Weaver"", ""IMPROVEMENTS UNLIMIT"", ""GEORGE L DIAZ"", ""AFRICAN TRANSLATION""]","{""CONTRACTUAL SERVICES"": 1102}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Mediation Services,153773397.0,50589.97,153722807.03,0.00032899039097120293,23,"[""Piedmont Dispute Resolution Center Inc"", ""DOREENE THOMAS"", ""Northern Virginia Mediation Service Inc"", ""Peaceful Alternatives Community Mediatio"", ""bsolute Right Choice LLC"", ""DP MEDIATION SERVICES LLC"", ""Greater Richmond Comm. Mediation Center"", ""Mercedes Carolina Nieves"", ""Community Mediation Center"", ""Karen Richards Training & Mediation LLC""]","{""CONTRACTUAL SERVICES"": 258}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Misc not Otherwise Compensable,153773397.0,7838.75,153765558.25,5.097598253617301e-05,4,"[""DUSEWICZ & SOBERICK PC"", ""PAUL M HILL"", ""The Rector and Visitors of the Universit"", ""Nazareth Innovative Law""]","{""PERSONAL SERVICES"": 4}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Mnd OutPat Trt Hear-Sp Justice,153773397.0,5760.0,153767637.0,3.745771448360473e-05,16,"[""ELLEN M DAGUE"", ""ROBERT B WALKER"", ""ROBERT G MUNRO PLLC"", ""ROBERT M. WORSTER, III"", ""GARY MITCHELL JETER"", ""JAMES Q POPE"", ""ROBERT W HALEY ATTORNEY AT LAW"", ""Mary Catherine Vergona"", ""AARON L COOK"", ""ALAN S ANDERSON""]","{""CONTRACTUAL SERVICES"": 31}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Mnd OutPat Trt Hearing-Atty,153773397.0,2945.9,153770451.1,1.9157409912717217e-05,14,"[""SHARON BETH SOLOWAY"", ""JANELL M WOLFE"", ""JEFFREY S SMITH"", ""Alexander Taylor Leverty"", ""LAW OFFICE OF CATHLEEN A TUCKER PC"", ""DENISE J TASSI"", ""ANTON ALEXANDER KARPOV"", ""LAW OFFICE OF CHRISTOPHER M DAVIS PLC"", ""Anna Bristle"", ""ARGUS BACSKOCKY""]","{""CONTRACTUAL SERVICES"": 22}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Mnd OutPat Trt Hearing-Physicn,153773397.0,360.0,153773037.0,2.3411071552252957e-06,3,"[""WILLIAM E TAYLOR"", ""JILL SMELTZER"", ""County of Loudoun""]","{""CONTRACTUAL SERVICES"": 3}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Mnd OutPat Trt Hearing-Witness,153773397.0,240.0,153773157.0,1.5607381034835304e-06,1,"[""County of Loudoun""]","{""PERSONAL SERVICES"": 1}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Preliminary Hearing-Attorney,153773397.0,22864.3,153750532.7,0.00014868826758116034,24,"[""SUSAN M JOHNSON PLLC"", ""VELLINES GLICK & WHITESELL PLC"", ""Colleen H Taylor PLLC"", ""JEFFREY S SMITH"", ""SARAH JANE NEWTON"", ""SHARON BETH SOLOWAY"", ""A KRISTIN SHANDOR ATTORNEY AT LAW PC"", ""DAVID L WHITING"", ""JAMES M ZADELL"", ""MARTIN & MARTIN LAW FIRM""]","{""CONTRACTUAL SERVICES"": 105}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Preliminary Hearing-Physician,153773397.0,36300.5,153737096.5,0.00023606488968959955,10,"[""Michael E Hayter LLC"", ""WILLIAM E TAYLOR"", ""Clinical & Forensic Associates"", ""FRANKLIN EUGENE RUSSELL"", ""SARAH W BISCONER"", ""Karen E Grabowski"", ""CYNTHIA LYNN PRUITT RHODES"", ""JOELLE GRIFFIN RUSSELL"", ""SUZANNE B HERBERG"", ""Cynthia Pruitt-Rhodes""]","{""CONTRACTUAL SERVICES"": 180}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Preliminary Hearing-Sp Justice,153773397.0,16495.6,153756901.4,0.0001072721310825955,11,"[""GLENDON K GILL PLC"", ""DAVID I MCCASKEY"", ""JAMES MARVIN DUNGAN"", ""JOSEPH F VANNOY"", ""ROBERT W HALEY ATTORNEY AT LAW"", ""LUKE D JENNINGS ATTORNEY AT LAW"", ""WILLIAM F MILLER"", ""Ternon Galloway Lee"", ""DAVID L WHITING"", ""MARK  BODNER""]","{""CONTRACTUAL SERVICES"": 91, ""SUPPLIES AND MATERIALS"": 7}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Preliminary Hearing-Witness,153773397.0,7270.0,153766127.0,4.7277358384688606e-05,1,"[""WILLIAM E TAYLOR""]","{""PERSONAL SERVICES"": 23, ""CONTRACTUAL SERVICES"": 2}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Recommit Hearing-Sp Justice,153773397.0,67834.25,153705562.75,0.0004411312445676153,26,"[""GLENDON K GILL PLC"", ""DAVID I MCCASKEY"", ""WILLIAM F MILLER"", ""JOSEPH F VANNOY"", ""JAMES MARVIN DUNGAN"", ""ROBERT W HALEY ATTORNEY AT LAW"", ""LUKE D JENNINGS ATTORNEY AT LAW"", ""Ternon Galloway Lee"", ""CARRICO LAW PC"", ""TANNER PILCHER LAW PLLC""]","{""CONTRACTUAL SERVICES"": 220, ""SUPPLIES AND MATERIALS"": 16}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Recommit Inmate - Sp Justice,153773397.0,4440.0,153768957.0,2.8873654914445313e-05,7,"[""GLENDON K GILL PLC"", ""DAVID I MCCASKEY"", ""WILLIAM F MILLER"", ""JOSEPH F VANNOY"", ""JAMES MARVIN DUNGAN"", ""ROBERT W HALEY ATTORNEY AT LAW"", ""GEORGE A H LYLE""]","{""CONTRACTUAL SERVICES"": 29}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Recommit Inmate-Examnr/Physcn,153773397.0,840.0,153772557.0,5.4625833621923565e-06,4,"[""SARAH W BISCONER"", ""CYNTHIA LYNN PRUITT RHODES"", ""Karen E Grabowski"", ""JOELLE GRIFFIN RUSSELL""]","{""CONTRACTUAL SERVICES"": 6}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Recommitment Hearing-Attorney,153773397.0,68471.9,153704925.1,0.0004452779306163081,36,"[""VELLINES GLICK & WHITESELL PLC"", ""SUSAN M JOHNSON PLLC"", ""SARAH JANE NEWTON"", ""Colleen H Taylor PLLC"", ""MARTIN & MARTIN LAW FIRM"", ""JEFFREY S SMITH"", ""LAW OFFICE OF MACKAY BOYER"", ""DAVID B CHILDERS"", ""LAW OFFICE OF LESLIE A SHOPF"", ""ROBERT W LESNIAK""]","{""CONTRACTUAL SERVICES"": 204}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Recommitment Hearing-Physician,153773397.0,62323.98,153711073.02,0.0004052975431114395,25,"[""JOSEPH J CIANCIOLO"", ""H Lane Baggett Phd LLC"", ""ROANOKE FAMILY MEDICINE INC"", ""TOSHIA NAJAR CURTISS"", ""JOELLE GRIFFIN RUSSELL"", ""BARBARA ELLEN BROWN"", ""FRANKLIN EUGENE RUSSELL"", ""JILL SMELTZER"", ""Karen E Grabowski"", ""CYNTHIA LYNN PRUITT RHODES""]","{""CONTRACTUAL SERVICES"": 181, ""SUPPLIES AND MATERIALS"": 7}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Recommitment Hearing-Witness,153773397.0,840.0,153772557.0,5.4625833621923565e-06,2,"[""MICHAEL BOWERMASTE RPHD"", ""The Milieu Therapeutic Services PLLC""]","{""PERSONAL SERVICES"": 4}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Recommitment Inmate - Attorney,153773397.0,6300.0,153767097.0,4.0969375216442674e-05,11,"[""Colleen H Taylor PLLC"", ""SUSAN M JOHNSON PLLC"", ""VELLINES GLICK & WHITESELL PLC"", ""SARAH JANE NEWTON"", ""MARTIN & MARTIN LAW FIRM"", ""CLANCY & WALTER, P.L.L.C."", ""JEFFREY S SMITH"", ""BARBARA A SELJE"", ""MONTGOMERY KELLEY & MCKINNON PLC"", ""JOHN CAMPOLONGO""]","{""CONTRACTUAL SERVICES"": 34}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Representation of Respondent,153773397.0,1030.3600000000001,153772366.64,6.700508801272044e-06,5,"[""LAW OFFICE OF STEVEN D BARNETTE PC"", ""Sterling Legal PLLC"", ""SUSAN M JOHNSON PLLC"", ""THE RATLIFF LAW FIRM PLLC"", ""BUSH & TAYLOR PC""]","{""CONTRACTUAL SERVICES"": 6}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,StatusHearingMOT-Attorney/GAL,153773397.0,1242.0,153772155.0,8.07681968552727e-06,1,"[""JANELL M WOLFE""]","{""CONTRACTUAL SERVICES"": 8}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,StatusHearingMOT-SpecialJstc,153773397.0,1212.6,153772184.4,7.885629267850536e-06,2,"[""JAMES Q POPE"", ""Social Security Rights Center Inc""]","{""CONTRACTUAL SERVICES"": 7}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Sub/Retird Judge Travl-Circuit,153773397.0,2153.0,153771244.0,1.4001121403333504e-05,1,"[""nan""]","{""PERSONAL SERVICES"": 2}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Sub/Retird Judge Travl-Dist,153773397.0,546933.62,153226463.38,0.003556750586709091,134,"[""WOOLARD,GENE A"", ""VINCENT,GORDON S"", ""COUNCILL,WARREN PARKER"", ""WELSH,DEBORAH C"", ""KELLEY JR,THOMAS J"", ""CAMPBELL,LOUIS K"", ""SIMMONS,MARK C"", ""HENENBERG,KAREN A"", ""BRENNER,THEODORE IRA"", ""SPENCER,JOHN MYLES""]","{""CONTRACTUAL SERVICES"": 879, ""PERSONAL SERVICES"": 12}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Temp Detention Order-Atty,153773397.0,633.5,153772763.5,4.119698285653402e-06,2,"[""WARREN S NEILY JR"", ""FERRIS B WAFLE JR""]","{""CONTRACTUAL SERVICES"": 6}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Temp Detention Ordr-Interpretr,153773397.0,360.0,153773037.0,2.3411071552252957e-06,3,"[""John A Folker"", ""Diego Segovia"", ""Hampton Roads Interpreting LLC""]","{""CONTRACTUAL SERVICES"": 3}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Temp Detention Ordr-Sp Justice,153773397.0,5247.2,153768149.8,3.412293740249492e-05,12,"[""LUKE D JENNINGS ATTORNEY AT LAW"", ""JOSEPH F VANNOY"", ""ROBERT M. WORSTER, III"", ""RICHARD L BUYRN PC"", ""Sullivan Law Group PLC"", ""C IRENE ULTEE ESQ"", ""TANNER PILCHER LAW PLLC"", ""V MEADE LAW PLLC"", ""ROBERT R DAWSON"", ""ROBERT B WALKER""]","{""CONTRACTUAL SERVICES"": 41}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Temp Detentn Order-Physician,153773397.0,31602.6,153741794.4,0.00020551409162145257,2,"[""Alexander Taylor Leverty"", ""ELIZABETH WEDEMEYER MOON""]","{""CONTRACTUAL SERVICES"": 58}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Treatmnt Prisoners Sp Justice,153773397.0,6.3,153773390.7,4.096937521644267e-08,1,"[""JAMES Q POPE""]","{""CONTRACTUAL SERVICES"": 1}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Trial Processes,153773397.0,32617482.28,121155914.72,0.21211394764206193,2,"[""nan"", ""MISCELLANEOUS ADJUSTMENT""]","{""PERSONAL SERVICES"": 161, ""CONTINUOUS CHARGES"": 1, ""CONTRACTUAL SERVICES"": 1, ""TRANSFER PAYMENTS"": 1}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Witness Out-Of-State Mileage,153773397.0,3643.13,153769753.87,2.369154919559981e-05,8,"[""City of Hampton VA"", ""Elizabeth W Mode"", ""Rylee Truslow"", ""Peter J Wagner II"", ""Emma Hunter"", ""Clarissa Patton"", ""Wesley O Terrill"", ""Sadie L Nave""]","{""CONTRACTUAL SERVICES"": 12}",fuzzy,0.8837209302325582
2026,JUDICIAL,General District Courts,Pre-Trial/Trial/Appellate Proc,Witness for Commonwealth,153773397.0,15248.869999999999,153758148.13,9.916455185027875e-05,30,"[""City of Virginia Beach"", ""City of Hampton VA"", ""City of Newport News"", ""County of York, Virginia"", ""CARLA R VINES"", ""Henrico County Public Schools"", ""City of Chesapeake Virginia"", ""Prince George County Board of Sup"", ""Naharri Brown"", ""Connor Sturgis""]","{""CONTRACTUAL SERVICES"": 56}",fuzzy,0.8837209302325582
2026,JUDICIAL,Magistrate System,Pre-Trial/Trial/Appellate Proc,Courts Automated Info Systems,41537062.0,95851.3,41441210.7,0.0023076090456277338,13,"[""MISCELLANEOUS ADJUSTMENT"", ""B & H Foto & Electronics Corp"", ""Virginia Integrated Communication"", ""BIJOY LLC"", ""Footbridge Consulting LLC"", ""DATA CONCEPTS LLC"", ""Dacast Incorporated"", ""RTW Construction Corp"", ""ATTRONICA COMPUTERS INC"", ""APEX SYSTEMS LLC""]","{""CONTRACTUAL SERVICES"": 17, ""EQUIPMENT"": 16, ""SUPPLIES AND MATERIALS"": 1}",fuzzy,0.8837209302325582
